ID,ABBREVIATION,DATABASE,CATEGORY,DATASET,SOURCE_PATH,DESTINATION_PATH,FILE_FORMAT,FILE_NAME,VERSION,UPD_FILE,SIZE,LAST_UPDATE
529,RCSB PDB,RCSB PDB,PDB entry files,PDB,https://files.rcsb.org/download/4hhb.pdb,defaut,PDBx/BinaryCIF,4hhb.pdb,,0,,
530,RCSB PDB,RCSB PDB,PDB entry files,PDBx/BinaryCIF,https://models.rcsb.org/4hhb.bcif.gz,defaut,PDBx/BinaryCIF,4hhb.bcif.gz,,0,,
531,RCSB PDB,RCSB PDB,PDB entry files,PDBx/BinaryCIF,https://models.rcsb.org/4hhb.bcif,defaut,PDBx/mmCIF,4hhb.bcif,,0,,
532,RCSB PDB,RCSB PDB,PDB entry files,PDBx/mmCIF,https://files.rcsb.org/download/4hhb.cif.gz,defaut,PDBx/mmCIF,4hhb.cif.gz,,0,,
533,RCSB PDB,RCSB PDB,PDB entry files,PDBx/mmCIF,https://files.rcsb.org/download/4hhb.cif,defaut,XML,4hhb.cif,,0,,
534,RCSB PDB,RCSB PDB,PDB entry files,XML,https://files.rcsb.org/download/4hhb.xml.gz,defaut,XML,4hhb.xml.gz,,0,,
535,RCSB PDB,RCSB PDB,PDB entry files,XML,https://files.rcsb.org/download/4hhb.xml,defaut,XML (header only),4hhb.xml,,0,,
536,RCSB PDB,RCSB PDB,PDB entry files,XML (header only),https://files.rcsb.org/download/4hhb-noatom.xml.gz,defaut,XML (header only),4hhb-noatom.xml.gz,,0,,
537,RCSB PDB,RCSB PDB,PDB entry files,XML (header only),https://files.rcsb.org/download/4hhb-noatom.xml,defaut,Biological Assembly File in PDB,4hhb-noatom.xml,,0,,
538,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDB,https://files.rcsb.org/view/1hh3.pdb1,defaut,Biological Assembly File in PDBx/mmCIF,1hh3.pdb1,,0,,
539,RCSB PDB,RCSB PDB,PDB entry files,Biological Assembly File in PDBx/mmCIF,https://files.rcsb.org/view/5a9z-assembly1.cif,defaut,PDB,5a9z-assembly1.cif,,0,,
540,RCSB PDB,RCSB PDB,PDB entry files,PDB,https://files.rcsb.org/view/4hhb.pdb,defaut,PDB (header only),4hhb.pdb,,0,,
541,RCSB PDB,RCSB PDB,PDB entry files,PDB (header only),https://files.rcsb.org/header/4hhb.pdb,defaut,PDBx/mmCIF,4hhb.pdb,,0,,
542,RCSB PDB,RCSB PDB,PDB entry files,PDBx/mmCIF,https://files.rcsb.org/view/4hhb.cif,defaut,PDBx/mmCIF (header only),4hhb.cif,,0,,
543,RCSB PDB,RCSB PDB,PDB entry files,PDBx/mmCIF (header only),https://files.rcsb.org/header/4hhb.cif,defaut,XML (header only),4hhb.cif,,0,,
544,RCSB PDB,RCSB PDB,PDB entry files,XML (header only),https://files.rcsb.org/view/4hhb-noatom.xml,defaut,,4hhb-noatom.xml,,0,,
545,RCSB PDB,RCSB PDB,Sequence data,,https://ftp.wwpdb.org/pub/pdb/derived_data/pdb_seqres.txt.gz,defaut,,pdb_seqres.txt.gz,,0,,
546,RCSB PDB,RCSB PDB,Sequence data,FASTA sequences per PDB entry,/fasta/entry/4HHB/download,defaut,,download,,0,,
547,RCSB PDB,RCSB PDB,Sequence data,FASTA sequence per polymer entity (identified by <pdb_id>_<entity_id>),/fasta/entity/4HHB_1/download,defaut,,download,,0,,
548,RCSB PDB,RCSB PDB,Sequence data,"FASTA sequence per polymer entity instance (chain) (identified by <pdb_id>.<asym_id>, please note this is the label_asym_id and not the author chain id)",/fasta/chain/4HHB.A/download,defaut,,download,,0,,
549,RCSB PDB,RCSB PDB,Small molecule files,BIRD atom representation,https://files.rcsb.org/birds/download/PRDCC_000001.cif,defaut,CIF,PRDCC_000001.cif,,0,,
550,RCSB PDB,RCSB PDB,Small molecule files,BIRD definition,https://files.rcsb.org/birds/download/PRD_000001.cif,defaut,CIF,PRD_000001.cif,,0,,
551,RCSB PDB,RCSB PDB,Small molecule files,Definition,https://files.rcsb.org/ligands/download/HEM.cif,defaut,CIF,HEM.cif,,0,,
552,RCSB PDB,RCSB PDB,Small molecule files,Definition,https://files.rcsb.org/ligands/download/HEM.xml,defaut,XML,HEM.xml,,0,,
553,RCSB PDB,RCSB PDB,Small molecule files,Ideal coordinates,https://files.rcsb.org/ligands/download/HEM_ideal.sdf,defaut,SDF,HEM_ideal.sdf,,0,,
554,RCSB PDB,RCSB PDB,Small molecule files,Ideal coordinates,https://files.rcsb.org/ligands/download/HEM_ideal.mol2,defaut,MOL2,HEM_ideal.mol2,,0,,
555,RCSB PDB,RCSB PDB,Small molecule files,Model coordinates,https://files.rcsb.org/ligands/download/HEM_model.sdf,defaut,SDF,HEM_model.sdf,,0,,
556,RCSB PDB,RCSB PDB,Small molecule files,Model coordinates,https://files.rcsb.org/ligands/download/HEM_model.mol2,defaut,MOL2,HEM_model.mol2,,0,,
557,RCSB PDB,RCSB PDB,Small molecule files,BIRD atom representation,https://files.rcsb.org/birds/view/PRDCC_000001.cif,defaut,CIF,PRDCC_000001.cif,,0,,
558,RCSB PDB,RCSB PDB,Small molecule files,BIRD definition,https://files.rcsb.org/birds/view/PRD_000001.cif,defaut,CIF,PRD_000001.cif,,0,,
559,RCSB PDB,RCSB PDB,Small molecule files,Chemical Component Instance,https://models.rcsb.org/v1/4hhb/ligand?auth_asym_id=A&auth_seq_id=142&encoding=sdf,defaut,SDF,ligand?auth_asym_id=A&auth_seq_id=142&encoding=sdf,,0,,
560,RCSB PDB,RCSB PDB,Small molecule files,Chemical Component Instance,https://models.rcsb.org/v1/4hhb/ligand?auth_asym_id=A&auth_seq_id=142&encoding=mol,defaut,MOL,ligand?auth_asym_id=A&auth_seq_id=142&encoding=mol,,0,,
561,RCSB PDB,RCSB PDB,Small molecule files,Chemical Component Instance,https://models.rcsb.org/v1/4hhb/ligand?auth_asym_id=A&auth_seq_id=142&encoding=mol2,defaut,MOL2,ligand?auth_asym_id=A&auth_seq_id=142&encoding=mol2,,0,,
562,RCSB PDB,RCSB PDB,Small molecule files,Definition,https://files.rcsb.org/ligands/view/HEM.cif,defaut,CIF,HEM.cif,,0,,
563,RCSB PDB,RCSB PDB,Small molecule files,Definition,https://files.rcsb.org/ligands/view/HEM.xml,defaut,XML,HEM.xml,,0,,
564,RCSB PDB,RCSB PDB,Small molecule files,Ideal coordinates,https://files.rcsb.org/ligands/view/HEM_ideal.sdf,defaut,SDF,HEM_ideal.sdf,,0,,
565,RCSB PDB,RCSB PDB,Small molecule files,Ideal coordinates,https://files.rcsb.org/ligands/view/HEM_ideal.mol2,defaut,MOL2,HEM_ideal.mol2,,0,,
566,RCSB PDB,RCSB PDB,Small molecule files,Model coordinates,https://files.rcsb.org/ligands/view/HEM_model.sdf,defaut,SDF,HEM_model.sdf,,0,,
567,RCSB PDB,RCSB PDB,Small molecule files,Model coordinates,https://files.rcsb.org/ligands/view/HEM_model.mol2,defaut,MOL2,HEM_model.mol2,,0,,
568,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Chemical Shifts,https://files.rcsb.org/download/2n2z_cs.str.gz,defaut,,2n2z_cs.str.gz,,0,,
569,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Chemical Shifts,https://files.rcsb.org/download/2n2z_cs.str,defaut,,2n2z_cs.str,,0,,
570,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints,https://files.rcsb.org/download/108d.mr.gz,defaut,,108d.mr.gz,,0,,
571,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints,https://files.rcsb.org/download/108d.mr,defaut,,108d.mr,,0,,
572,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints v2,https://files.rcsb.org/download/108d_mr.str.gz,defaut,,108d_mr.str.gz,,0,,
573,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints v2,https://files.rcsb.org/download/108d_mr.str,defaut,,108d_mr.str,,0,,
574,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Chemical Shifts,https://files.rcsb.org/view/2n2z_cs.str,defaut,,2n2z_cs.str,,0,,
575,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints,https://files.rcsb.org/view/108d.mr,defaut,,108d.mr,,0,,
576,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,NMR Restraints v2,https://files.rcsb.org/view/108d_mr.str,defaut,,108d_mr.str,,0,,
577,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Structure Factors,https://files.rcsb.org/download/1btn-sf.cif.gz,defaut,,1btn-sf.cif.gz,,0,,
578,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Structure Factors,https://files.rcsb.org/download/1btn-sf.cif,defaut,,1btn-sf.cif,,0,,
579,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Structure Factors,https://files.rcsb.org/view/1btn-sf.cif,defaut,,1btn-sf.cif,,0,,
580,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,"Electron Density 2Fo-Fc Map (with fixed grid spacing at ""high resolution/3"") - DSN6 format",https://edmaps.rcsb.org/maps/6dil_2fofc.dsn6,defaut,,6dil_2fofc.dsn6,,0,,
581,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,"Electron Density Fo-Fc Map (with variable grid spacing from ""high resolution/3"" to ""high resolution/2"") - DSN6 format",https://edmaps.rcsb.org/maps/6dil_fofc.dsn6,defaut,,6dil_fofc.dsn6,,0,,
582,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Electron Density Map Coefficients (MTZ format),https://edmaps.rcsb.org/coefficients/6dil.mtz,defaut,,6dil.mtz,,0,,
583,RCSB PDB,RCSB PDB,Experimental data files and 3DEM maps,Electron Density 2Fo-Fc & Fo-Fc Map (might be downsampled) - BinaryCIF format,https://maps.rcsb.org/x-ray/6dil/cell/,defaut,,,,0,,
584,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 30% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-30.out,defaut,,bc-30.out,,0,,
585,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 40% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-40.out,defaut,,bc-40.out,,0,,
586,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 50% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-50.out,defaut,,bc-50.out,,0,,
587,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 70% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-70.out,defaut,,bc-70.out,,0,,
588,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 90% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-90.out,defaut,,bc-90.out,,0,,
589,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 95% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-95.out,defaut,,bc-95.out,,0,,
590,RCSB PDB,RCSB PDB,Sequence clusters data,Sequence clusters at 100% sequence identity clustering,https://cdn.rcsb.org/resources/sequence/clusters/bc-100.out,defaut,,bc-100.out,,0,,
591,RCSB PDB,RCSB PDB,Holdings data,All current PDB ids,https://data.rcsb.org/rest/v1/holdings/current/entry_ids,defaut,,entry_ids,,0,,
592,RCSB PDB,RCSB PDB,Holdings data,All unreleased PDB ids,https://data.rcsb.org/rest/v1/holdings/unreleased/entry_ids,defaut,,entry_ids,,0,,
593,RCSB PDB,RCSB PDB,Holdings data,All removed PDB ids (obsoleted entries or theoretical models),https://data.rcsb.org/rest/v1/holdings/removed/entry_ids,defaut,,entry_ids,,0,,
594,RCSB PDB,RCSB PDB,Chemical Component Dictionary (CCD) Data,Chemical Component Atom Data,"https://models.rcsb.org/cca.bcif""",defaut,BinaryCIF,cca.bcif,,0,,
595,RCSB PDB,RCSB PDB,Chemical Component Dictionary (CCD) Data,Chemical Component Bond Data,https://models.rcsb.org/ccb.bcif,defaut,BinaryCIF,ccb.bcif,,0,,
596,MoNA,MassBank of North America,Spectra,"MS-MS and GC-MS Spectra Files for >80,000 compounds",,defaut,,,,0,,
597,NIST,National Institutes for Standards and Technology,Spectra,"EI-MS, MS-MS, GC-MS Spectra Files",,defaut,,,3,0,,
598,BMRB,Biological Magnetic Resonance Data Bank,Spectra,1D and 2D NMR Spectroscopy (~1000 Standard metabolites),,defaut,XML,,,0,,
