Variable;Outcome;TestSeed;TrainSeed;BioAct;Encoding;Variable_type;Weight;Converged;N;Beta;SE;Beta_pvalue;LRT_pvalue;Diff_AIC;pvalue;odds ratio
SNP1;Outcome;2005;1005;NULL;DOMDEV;continuous;None;True;5000;0.011116981534439883;0.35869729100530506;0.9752753969993121;;;0.9752753969993121;1.0111790047977338
SNP2;Outcome;2005;1005;NULL;DOMDEV;continuous;None;True;5000;10.67477908354104;9108.219002708092;0.9990648842031171;;;0.9990648842031171;43251.14921884686
SNP1;Outcome;2005;1005;NULL;Recessive;continuous;None;True;5000;1.9507255676701722;0.6908414156594358;0.004747351252112452;;;0.004747351252112452;7.033789219629874
SNP2;Outcome;2005;1005;NULL;Recessive;continuous;None;True;5000;-21.469324645705623;18216.429531102713;0.9990596379674322;;;0.9990596379674322;4.742319131175564e-10
SNP1;Outcome;2005;1005;NULL;Dominant;continuous;None;True;5000;1.0629080958211081;0.10159430839902844;1.2872043496855634e-25;;;1.2872043496855634e-25;2.8947770495702496
SNP2;Outcome;2005;1005;NULL;Dominant;continuous;None;True;5000;-0.08148476601761062;0.11081274473952486;0.46213397896806185;;;0.46213397896806185;0.9217467516207126
SNP1;Outcome;2005;1005;NULL;Codominant;categorical;None;True;5000;;;;7.123323321130301e-24;-102.59733571349079;7.123323321130301e-24;
SNP2;Outcome;2005;1005;NULL;Codominant;categorical;None;True;5000;;;;0.11332587469181095;-0.3549755274971176;0.11332587469181095;
SNP1;Outcome;2005;1005;NULL;EDGE;continuous;None;True;5000;-3.000826596731808;0.4216865316016687;1.1090340720839592e-12;;;1.1090340720839592e-12;0.049745931543989125
SNP2;Outcome;2005;1005;NULL;EDGE;continuous;None;True;5000;-0.15392478441669757;0.18131383265289774;0.3959140065371398;;;0.3959140065371398;0.857336503651586
SNP1;Outcome;2006;1006;Recessive;Additive;continuous;None;True;5000;0.5700698259132356;0.08492723548242104;1.9138333069958385e-11;;;1.9138333069958385e-11;1.7683905266062792
SNP2;Outcome;2006;1006;Recessive;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Recessive;DOMDEV;continuous;None;True;5000;-12.870769623753825;9083.946757023976;0.9988695018578236;;;0.9988695018578236;2.5721469369888728e-06
SNP2;Outcome;2006;1006;Recessive;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP2;Outcome;2006;1006;Recessive;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Recessive;Recessive;continuous;None;True;5000;25.707170863797153;18167.928132847457;0.9988710133736947;;;0.9988710133736947;146043573651.76868
SNP1;Outcome;2006;1006;Recessive;Dominant;continuous;None;True;5000;0.3690974639351089;0.10120874415178714;0.0002654303533383886;;;0.0002654303533383886;1.4464285714254173
SNP2;Outcome;2006;1006;Recessive;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Recessive;Codominant;categorical;None;True;5000;;;;2.1328832455075735e-32;-141.8504965500788;2.1328832455075735e-32;
SNP2;Outcome;2006;1006;Recessive;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Recessive;EDGE;continuous;None;True;5000;5.214637463065684;0.9957267155615942;1.6319290930581038e-07;;;1.6319290930581038e-07;183.945121989345
SNP2;Outcome;2006;1006;Recessive;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;Sub-Additive;Additive;continuous;None;True;5000;1.2199816206940204;0.09090888958438427;4.627888940472403e-41;;;4.627888940472403e-41;3.3871254800336588
SNP2;Outcome;2006;1006;Sub-Additive;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Sub-Additive;DOMDEV;continuous;None;True;5000;-10.747768451729145;6440.470218826055;0.998668501795813;;;0.998668501795813;2.1493318217181893e-05
SNP2;Outcome;2006;1006;Sub-Additive;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP2;Outcome;2006;1006;Sub-Additive;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Sub-Additive;Recessive;continuous;None;True;5000;23.675944004237344;12880.96036765238;0.9985334432365789;;;0.9985334432365789;19157191249.2697
SNP1;Outcome;2006;1006;Sub-Additive;Dominant;continuous;None;True;5000;1.2197492658967324;0.09327300137267376;4.445414055453826e-39;;;4.445414055453826e-39;3.3863385566056134
SNP2;Outcome;2006;1006;Sub-Additive;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Sub-Additive;Codominant;categorical;None;True;5000;;;;7.283833001030676e-41;-180.8406631559501;7.283833001030676e-41;
SNP2;Outcome;2006;1006;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Sub-Additive;EDGE;continuous;None;True;5000;0.3778475676957027;0.5238576611610973;0.47073783044449646;;;0.47073783044449646;1.4591405057733386
SNP2;Outcome;2006;1006;Sub-Additive;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;Additive;Additive;continuous;None;True;5000;1.0868485072344547;0.09851643332339502;2.673817621581271e-28;;;2.673817621581271e-28;2.9649154239431117
SNP2;Outcome;2006;1006;Additive;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Additive;DOMDEV;continuous;None;True;5000;0.500801905275675;0.4193291583882864;0.23236334995531904;;;0.23236334995531904;1.650043919233761
SNP2;Outcome;2006;1006;Additive;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP1;Outcome;2006;1006;Additive;Recessive;continuous;None;True;5000;1.1002148531136384;0.8171508254028365;0.17817237477383807;;;0.17817237477383807;3.0048115477144774
SNP2;Outcome;2006;1006;Additive;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Additive;Dominant;continuous;None;True;5000;1.113538511754425;0.09996820248955829;8.109040506217206e-29;;;8.109040506217206e-29;3.045114526408049
SNP2;Outcome;2006;1006;Additive;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Additive;Codominant;categorical;None;True;5000;;;;1.8538863950733657e-26;-114.49985645631932;1.8538863950733657e-26;
SNP2;Outcome;2006;1006;Additive;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Additive;EDGE;continuous;None;True;5000;-5.275251625466866;0.5679044557957702;1.5577780917142875e-20;;;1.5577780917142875e-20;0.005116669062035622
SNP2;Outcome;2006;1006;Additive;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;Super_Additive;Additive;continuous;None;True;5000;1.1138216594330976;0.10173061382589654;6.738111155216196e-28;;;6.738111155216196e-28;3.045976865596402
SNP2;Outcome;2006;1006;Super_Additive;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Super_Additive;DOMDEV;continuous;None;True;5000;1.092728004386511;0.5856988621407233;0.06208582648849616;;;0.06208582648849616;2.98239898263606
SNP2;Outcome;2006;1006;Super_Additive;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP2;Outcome;2006;1006;Super_Additive;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Super_Additive;Recessive;continuous;None;True;5000;-7.320533068622126e-16;1.1551626959067662;0.9999999999999994;;;0.9999999999999994;0.9999999999999992
SNP1;Outcome;2006;1006;Super_Additive;Dominant;continuous;None;True;5000;1.143893497038692;0.10274979753869593;8.685810304609764e-29;;;8.685810304609764e-29;3.1389661591849065
SNP2;Outcome;2006;1006;Super_Additive;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Super_Additive;Codominant;categorical;None;True;5000;;;;1.1692871689167445e-26;-115.42163622408862;1.1692871689167445e-26;
SNP2;Outcome;2006;1006;Super_Additive;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Super_Additive;EDGE;continuous;None;True;5000;-3.160290447704784;0.28975721470568166;1.0709145598354673e-27;;;1.0709145598354673e-27;0.04241342041073253
SNP2;Outcome;2006;1006;Super_Additive;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;Dominant;Additive;continuous;None;True;5000;1.1007317977561746;0.10430244841370342;4.9059858731538077e-26;;;4.9059858731538077e-26;3.006365270505635
SNP2;Outcome;2006;1006;Dominant;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Dominant;DOMDEV;continuous;None;True;5000;11.324300811678922;8438.664310963444;0.9989292758030586;;;0.9989292758030586;82809.72719542329
SNP2;Outcome;2006;1006;Dominant;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP2;Outcome;2006;1006;Dominant;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Dominant;Recessive;continuous;None;True;5000;-20.46825655435107;16877.35594711729;0.9990323542420328;;;0.9990323542420328;1.2904735997615194e-09
SNP1;Outcome;2006;1006;Dominant;Dominant;continuous;None;True;5000;1.1324975301749776;0.10512103656754823;4.6034416871311754e-27;;;4.6034416871311754e-27;3.1033976585095755
SNP2;Outcome;2006;1006;Dominant;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Dominant;Codominant;categorical;None;True;5000;;;;1.1606411900986434e-25;-110.83130944471577;1.1606411900986434e-25;
SNP2;Outcome;2006;1006;Dominant;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Dominant;EDGE;continuous;None;True;5000;-2.1150968726325448;0.19368485625035328;9.219007354951355e-28;;;9.219007354951355e-28;0.12062160405483838
SNP2;Outcome;2006;1006;Dominant;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;Heterozygous;Additive;continuous;None;True;5000;1.0348942604425133;0.10277653636535422;7.546519396544798e-24;;;7.546519396544798e-24;2.814808583273522
SNP2;Outcome;2006;1006;Heterozygous;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;Heterozygous;DOMDEV;continuous;None;True;5000;11.83288186525658;8519.937082625784;0.9988918614511668;;;0.9988918614511668;137706.77232686704
SNP2;Outcome;2006;1006;Heterozygous;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP2;Outcome;2006;1006;Heterozygous;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;Heterozygous;Recessive;continuous;None;True;5000;-21.46959184673999;17039.909528626413;0.9989946982230098;;;0.9989946982230098;4.74105214787557e-10
SNP1;Outcome;2006;1006;Heterozygous;Dominant;continuous;None;True;5000;1.1164789213873143;0.1050322486703087;2.164189637702557e-26;;;2.164189637702557e-26;3.0540815874503107
SNP2;Outcome;2006;1006;Heterozygous;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;Heterozygous;Codominant;categorical;None;True;5000;;;;1.9858348215365468e-26;-114.36234605422578;1.9858348215365468e-26;
SNP2;Outcome;2006;1006;Heterozygous;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;Heterozygous;EDGE;continuous;None;True;5000;3.000941776496602;0.3351265386768338;3.408066510343986e-19;;;3.408066510343986e-19;20.10446191994335
SNP2;Outcome;2006;1006;Heterozygous;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2006;1006;NULL;Additive;continuous;None;True;5000;1.0868485072344547;0.09851643332339502;2.673817621581271e-28;;;2.673817621581271e-28;2.9649154239431117
SNP2;Outcome;2006;1006;NULL;Additive;continuous;None;True;5000;0.040389813185384094;0.10692616656568747;0.7056270639358921;;;0.7056270639358921;1.041216575043781
SNP1;Outcome;2006;1006;NULL;DOMDEV;continuous;None;True;5000;0.500801905275675;0.4193291583882864;0.23236334995531904;;;0.23236334995531904;1.650043919233761
SNP2;Outcome;2006;1006;NULL;DOMDEV;continuous;None;True;5000;0.252397661832933;0.3385997724628722;0.4560203210308451;;;0.4560203210308451;1.2871077691646466
SNP1;Outcome;2006;1006;NULL;Recessive;continuous;None;True;5000;1.1002148531136384;0.8171508254028365;0.17817237477383807;;;0.17817237477383807;3.0048115477144774
SNP2;Outcome;2006;1006;NULL;Recessive;continuous;None;True;5000;-0.3687945849879809;0.6413469647565885;0.5652701222595423;;;0.5652701222595423;0.691567454197766
SNP1;Outcome;2006;1006;NULL;Dominant;continuous;None;True;5000;1.113538511754425;0.09996820248955829;8.109040506217206e-29;;;8.109040506217206e-29;3.045114526408049
SNP2;Outcome;2006;1006;NULL;Dominant;continuous;None;True;5000;0.05747210909371778;0.11237023856084921;0.6090338071014008;;;0.6090338071014008;1.0591557294295806
SNP1;Outcome;2006;1006;NULL;Codominant;categorical;None;True;5000;;;;1.8538863950733657e-26;-114.49985645631932;1.8538863950733657e-26;
SNP2;Outcome;2006;1006;NULL;Codominant;categorical;None;True;5000;;;;0.6896497757811362;3.256857236839096;0.6896497757811362;
SNP1;Outcome;2006;1006;NULL;EDGE;continuous;None;True;5000;-5.275251625466866;0.5679044557957702;1.5577780917142875e-20;;;1.5577780917142875e-20;0.005116669062035622
SNP2;Outcome;2006;1006;NULL;EDGE;continuous;None;True;5000;0.07794057411940211;0.18876306198391526;0.6796786940085853;;;0.6796786940085853;1.0810584139129769
SNP1;Outcome;2009;1009;Recessive;Additive;continuous;None;True;5000;0.6664684255599462;0.08422940667004486;2.5219278297841672e-15;;;2.5219278297841672e-15;1.9473479583727735
SNP2;Outcome;2009;1009;Recessive;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Recessive;DOMDEV;continuous;None;True;5000;-12.752175574119772;8832.729025006935;0.998848061517144;;;0.998848061517144;2.896013059023154e-06
SNP2;Outcome;2009;1009;Recessive;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP2;Outcome;2009;1009;Recessive;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Recessive;Recessive;continuous;None;True;5000;25.709678178095665;17665.491711397037;0.9988387898635847;;;0.9988387898635847;146410210236.6919
SNP1;Outcome;2009;1009;Recessive;Dominant;continuous;None;True;5000;0.4930074874768843;0.10018607774657808;8.613915554754014e-07;;;8.613915554754014e-07;1.637232780085872
SNP2;Outcome;2009;1009;Recessive;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Recessive;Codominant;categorical;None;True;5000;;;;1.953310367924861e-34;-151.23673520796183;1.953310367924861e-34;
SNP2;Outcome;2009;1009;Recessive;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Recessive;EDGE;continuous;None;True;5000;4.9861369081084455;0.8915649403810416;2.237364189216183e-08;;;2.237364189216183e-08;146.36988958035644
SNP2;Outcome;2009;1009;Recessive;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
SNP1;Outcome;2009;1009;Sub-Additive;Additive;continuous;None;True;5000;1.1013778040787354;0.09083366273435156;7.765494184784234e-34;;;7.765494184784234e-34;3.008308028927858
SNP2;Outcome;2009;1009;Sub-Additive;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Sub-Additive;DOMDEV;continuous;None;True;5000;-0.7404706782594466;0.38212699166196173;0.05265242087876712;;;0.05265242087876712;0.4768894012148655
SNP2;Outcome;2009;1009;Sub-Additive;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;Sub-Additive;Recessive;continuous;None;True;5000;3.416793287985916;0.7423474732111812;4.170741911491781e-06;;;4.170741911491781e-06;30.47154471544779
SNP2;Outcome;2009;1009;Sub-Additive;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Sub-Additive;Dominant;continuous;None;True;5000;1.1085912931326427;0.09527737509211238;2.722796389422847e-31;;;2.722796389422847e-31;3.0300868822880442
SNP2;Outcome;2009;1009;Sub-Additive;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Sub-Additive;Codominant;categorical;None;True;5000;;;;3.2404209369092354e-33;-145.61920965727768;3.2404209369092354e-33;
SNP2;Outcome;2009;1009;Sub-Additive;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Sub-Additive;EDGE;continuous;None;True;5000;1.7030030800202454;0.43486098253221034;8.995520205376436e-05;;;8.995520205376436e-05;5.4904108018672755
SNP2;Outcome;2009;1009;Sub-Additive;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
SNP1;Outcome;2009;1009;Additive;Additive;continuous;None;True;5000;1.1728618776149469;0.0987905733990793;1.6506023220959154e-32;;;1.6506023220959154e-32;3.231226794345566
SNP2;Outcome;2009;1009;Additive;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Additive;DOMDEV;continuous;None;True;5000;-0.20730147777195312;0.4029142966858443;0.6068988656875826;;;0.6068988656875826;0.8127745795784352
SNP2;Outcome;2009;1009;Additive;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;Additive;Recessive;continuous;None;True;5000;2.609382254929971;0.7824217033343673;0.0008529709629316048;;;0.0008529709629316048;13.590652699435822
SNP2;Outcome;2009;1009;Additive;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Additive;Dominant;continuous;None;True;5000;1.1920581045296288;0.10131482467370882;5.851277829760958e-32;;;5.851277829760958e-32;3.293853330583565
SNP2;Outcome;2009;1009;Additive;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Additive;Codominant;categorical;None;True;5000;;;;1.0924557191283662e-30;-133.97824934869095;1.0924557191283662e-30;
SNP2;Outcome;2009;1009;Additive;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Additive;EDGE;continuous;None;True;5000;-2.6413650035806295;0.8700498365218537;0.002398365270991937;;;0.002398365270991937;0.07126392761908404
SNP2;Outcome;2009;1009;Additive;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
SNP1;Outcome;2009;1009;Super_Additive;Additive;continuous;None;True;5000;1.187045614698695;0.10167337727879767;1.7088904279395384e-31;;;1.7088904279395384e-31;3.2773842343304045
SNP2;Outcome;2009;1009;Super_Additive;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Super_Additive;DOMDEV;continuous;None;True;5000;-0.054059699137544395;0.4132607685161148;0.8959235868199963;;;0.8959235868199963;0.9473755473104425
SNP2;Outcome;2009;1009;Super_Additive;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;Super_Additive;Recessive;continuous;None;True;5000;2.3564575203429765;0.8024515294089192;0.0033186066902141115;;;0.0033186066902141115;10.553499597747457
SNP2;Outcome;2009;1009;Super_Additive;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Super_Additive;Dominant;continuous;None;True;5000;1.2083822042555987;0.10387148626835618;2.786534725545932e-31;;;2.786534725545932e-31;3.348063785459389
SNP2;Outcome;2009;1009;Super_Additive;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Super_Additive;Codominant;categorical;None;True;5000;;;;1.306793846900875e-29;-129.0147820092352;1.306793846900875e-29;
SNP2;Outcome;2009;1009;Super_Additive;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Super_Additive;EDGE;continuous;None;True;5000;-4.309468613427825;0.6670643520214932;1.0446168575070924e-10;;;1.0446168575070924e-10;0.013440689899079376
SNP2;Outcome;2009;1009;Super_Additive;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
SNP1;Outcome;2009;1009;Dominant;Additive;continuous;None;True;5000;1.1724888589191385;0.10241162577935907;2.384597464476429e-30;;;2.384597464476429e-30;3.2300217111141394
SNP2;Outcome;2009;1009;Dominant;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Dominant;DOMDEV;continuous;None;True;5000;0.3925119657511424;0.33838117871297496;0.24606108090603607;;;0.24606108090603607;1.4806955828098989
SNP2;Outcome;2009;1009;Dominant;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;Dominant;Recessive;continuous;None;True;5000;1.5078217178130626;0.6463261379539;0.019652787608746232;;;0.019652787608746232;4.516881028938858
SNP2;Outcome;2009;1009;Dominant;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Dominant;Dominant;continuous;None;True;5000;1.2156748090453449;0.10496722447649641;5.116086572124085e-31;;;5.116086572124085e-31;3.372569136775086
SNP2;Outcome;2009;1009;Dominant;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Dominant;Codominant;categorical;None;True;5000;;;;8.518070515102942e-29;-125.26555569399352;8.518070515102942e-29;
SNP2;Outcome;2009;1009;Dominant;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Dominant;EDGE;continuous;None;True;5000;-3.936746692167697;0.46135902202404133;1.426804717113547e-17;;;1.426804717113547e-17;0.019511588806509602
SNP2;Outcome;2009;1009;Dominant;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
SNP1;Outcome;2009;1009;Heterozygous;Additive;continuous;None;True;5000;1.1425134136018893;0.10162096617723242;2.5102550952628745e-29;;;2.5102550952628745e-29;3.1346371118902683
SNP2;Outcome;2009;1009;Heterozygous;Additive;continuous;None;True;5000;-0.26456546001720777;0.11101282446521855;0.01716299441713405;;;0.01716299441713405;0.7675394040804797
SNP1;Outcome;2009;1009;Heterozygous;DOMDEV;continuous;None;True;5000;0.5949623527548444;0.30605314854219706;0.05189740860808705;;;0.05189740860808705;1.8129626906244989
SNP2;Outcome;2009;1009;Heterozygous;DOMDEV;continuous;None;True;5000;0.5152250622957868;0.5306891194090754;0.33161778931103425;;;0.33161778931103425;1.6740152171116778
SNP1;Outcome;2009;1009;Heterozygous;Recessive;continuous;None;True;5000;1.1018225642983495;0.5782769975291444;0.05673403136283071;;;0.05673403136283071;3.0096463022507782
SNP2;Outcome;2009;1009;Heterozygous;Recessive;continuous;None;True;5000;-1.4690094380968053;1.0382621113820314;0.15710561990802527;;;0.15710561990802527;0.2301533534531029
SNP1;Outcome;2009;1009;Heterozygous;Dominant;continuous;None;True;5000;1.2054016608176241;0.10474324102912876;1.2001583814003525e-30;;;1.2001583814003525e-30;3.3380995926449946
SNP2;Outcome;2009;1009;Heterozygous;Dominant;continuous;None;True;5000;-0.253596000116547;0.11448404081337064;0.026751762104895497;;;0.026751762104895497;0.7760052447552439
SNP1;Outcome;2009;1009;Heterozygous;Codominant;categorical;None;True;5000;;;;2.484338085506854e-28;-123.12475268749404;2.484338085506854e-28;
SNP2;Outcome;2009;1009;Heterozygous;Codominant;categorical;None;True;5000;;;;0.02758167193679057;-3.1812075742118395;0.02758167193679057;
SNP1;Outcome;2009;1009;Heterozygous;EDGE;continuous;None;True;5000;5.404640710848958;0.8075437407887254;2.1910351249313168e-11;;;2.1910351249313168e-11;222.43628718030936
SNP2;Outcome;2009;1009;Heterozygous;EDGE;continuous;None;True;5000;-0.15752927866913816;0.07377086846763772;0.032729494476338064;;;0.032729494476338064;0.8542518018864582
